quote_id,quote_date,account_id,sales_rep_id,product_id,quantity,status,list_price,unit_price,margin
8915,2024-03-03,5197,9,9,129,lost,120.0,69.34,57.7854429862956
8916,2024-03-31,2071,1,9,555,won,120.0,30.38,25.31592441875465
8917,2024-09-10,9013,3,2,120,lost,300.0,219.63,73.2089532348007
8919,2024-09-05,17,6,4,36,lost,200.0,164.78,82.39119716047489
8920,2024-06-21,2418,8,2,900,lost,300.0,135.27,45.08913970294681
8921,2024-09-22,9923,1,4,144,lost,200.0,180.37,90.18352690976208
8922,2024-09-30,9971,6,1,465,lost,250.0,92.69,37.07566173787903
8923,2024-07-21,6807,3,3,287,lost,150.0,45.61,30.405350905911206
8924,2024-08-06,1318,3,2,40,lost,300.0,192.58,64.1944849420856
8925,2024-12-15,4507,9,6,175,lost,500.0,204.9,40.97965359095062
8926,2024-10-15,5502,3,5,147,lost,50.0,28.55,57.09742406303978
8927,2024-10-09,3295,8,6,247,lost,500.0,237.28,47.45523417165407
8928,2024-09-05,1134,8,9,87,lost,120.0,50.17,41.806132073726715
8929,2024-03-14,5294,10,2,0,won,300.0,259.57,86.5236202438801
8930,2024-09-01,8360,9,2,14,lost,300.0,267.92,89.3057409458437
8931,2024-02-23,6003,3,6,6,won,500.0,362.59,72.51898900973582
8932,2024-09-19,7976,10,10,137,lost,220.0,88.8,40.36573632409923
8933,2024-02-28,573,7,6,30,won,500.0,287.37,57.474587684893976
8934,2024-02-27,8005,7,6,308,lost,500.0,261.44,52.287085532090714
8935,2024-06-10,9988,4,5,212,lost,50.0,25.31,50.610980759195996
8936,2024-02-23,5581,1,1,136,lost,250.0,114.04,45.61486065435482
8937,2024-07-09,7069,7,10,115,lost,220.0,77.73,35.33190084110742
8938,2024-08-09,6088,8,2,93,lost,300.0,259.41,86.46983593536636
8939,2024-06-05,5816,7,6,123,won,500.0,192.86,38.57244106734956
8940,2024-02-17,5674,7,2,69,lost,300.0,142.46,47.48562954850555
8941,2024-12-01,273,10,3,263,lost,150.0,85.75,57.16381234634436
8942,2024-07-09,338,2,8,52,lost,75.0,40.33,53.76938507153884
8943,2024-09-05,4265,1,9,601,lost,120.0,36.89,30.738051514097616
8944,2024-01-22,6145,2,9,22,lost,120.0,50.92,42.43063255083362
8945,2024-10-29,2994,10,5,190,won,50.0,38.19,76.38817612495512
8946,2024-10-14,2001,1,6,45,won,500.0,197.53,39.506155376677135
8947,2024-01-22,3321,2,7,9,lost,100.0,69.21,69.21267460169817
8948,2024-09-08,6574,9,3,37,lost,150.0,79.84,53.22754335371614
8949,2024-06-15,3184,10,5,23,lost,50.0,28.43,56.850679172279456
8950,2024-01-05,7729,6,5,273,won,50.0,30.25,60.49701504423649
8951,2024-11-05,4063,1,2,461,won,300.0,197.98,65.99255649821558
8952,2024-07-30,3490,8,2,184,lost,300.0,147.58,49.19279891783337
8953,2024-02-29,4358,1,7,120,won,100.0,62.02,62.021102998301465
8954,2024-11-18,2285,3,8,89,lost,75.0,45.93,61.24513809597332
8955,2024-06-18,8643,3,7,10,lost,100.0,60.43,60.42717697857739
8956,2024-07-28,6487,6,4,39,lost,200.0,152.55,76.2736102239001
8957,2024-09-18,775,2,4,50,lost,200.0,148.04,74.01915253931344
8958,2024-08-05,2671,4,3,91,won,150.0,68.62,45.74698574328474
8959,2024-12-14,3369,3,10,129,lost,220.0,124.76,56.70962217247155
8961,2024-11-11,2467,9,4,309,lost,200.0,166.64,83.31997133074464
8962,2024-10-16,2789,7,7,117,won,100.0,71.46,71.46370274391032
8963,2024-12-22,5248,5,5,516,lost,50.0,23.34,46.68892022601319
8964,2024-03-22,7040,5,5,414,lost,50.0,30.03,60.069934949934336
8965,2024-11-15,8443,7,4,294,lost,200.0,152.16,76.07775419924445
8966,2024-08-11,3814,10,4,76,lost,200.0,162.59,81.29732709606049
8967,2024-12-09,2831,3,3,97,lost,150.0,65.96,43.97620122725162
8969,2024-01-01,6284,2,1,79,lost,250.0,139.07,55.62626116507654
8970,2024-09-28,5610,3,7,143,lost,100.0,67.09,67.09479916458587
8971,2024-08-11,5288,6,10,1,won,220.0,142.69,64.85727279838741
8972,2024-07-25,2399,5,9,482,won,120.0,41.78,34.815102711957316
8973,2024-06-04,1365,10,9,366,lost,120.0,45.87,38.22271577596693
8974,2024-09-02,7836,7,7,181,won,100.0,57.94,57.93705016146128
8975,2024-12-31,722,8,4,104,won,200.0,174.95,87.47698007293127
8976,2024-07-17,1880,9,9,23,lost,120.0,75.48,62.902572877318335
8977,2024-10-27,74,4,7,616,lost,100.0,63.14,63.142279292438594
8978,2024-09-03,3969,3,10,220,lost,220.0,100.48,45.67285176109349
8979,2024-04-17,4699,10,9,374,lost,120.0,49.01,40.84373732556385
8980,2024-04-12,5856,7,10,89,lost,220.0,68.31,31.050477405462264
8981,2024-05-29,1145,6,7,29,lost,100.0,57.21,57.214256232657945
8982,2024-02-16,2126,7,5,115,won,50.0,21.41,42.817439415599885
8983,2024-12-30,5245,8,10,1,lost,220.0,134.83,61.28834087365371
8984,2024-10-03,8458,6,10,159,lost,220.0,75.46,34.30096479002295
8985,2024-02-27,4160,8,6,107,lost,500.0,226.04,45.208076696468254
8986,2024-01-27,9837,6,1,532,lost,250.0,77.23,30.8910184293946
8987,2024-01-18,5458,6,6,200,lost,500.0,216.22,43.24329021561625
8988,2024-07-09,1074,6,3,46,lost,150.0,87.83,58.55165576403265
8989,2024-06-11,4677,10,10,254,lost,220.0,111.73,50.788347694613314
8990,2024-06-01,2913,5,2,230,lost,300.0,174.34,58.11299536878183
8991,2024-01-04,4240,2,3,184,lost,150.0,78.24,52.160818737313235
8992,2024-03-03,1624,2,2,104,lost,300.0,181.9,60.63189263766747
8993,2024-05-07,8727,1,2,146,lost,300.0,156.87,52.28865561705088
8994,2024-05-20,8380,4,1,825,lost,250.0,75.57,30.22876058180918
8995,2024-06-30,4854,10,5,478,lost,50.0,20.0,39.99465816730691
8996,2024-04-07,4339,3,6,419,won,500.0,167.56,33.51115000747923
8997,2024-09-13,9626,3,10,65,lost,220.0,69.86,31.753922792398768
8998,2024-01-08,9000,2,2,45,won,300.0,196.86,65.62040460394178
8999,2024-01-16,2131,3,2,674,lost,300.0,193.26,64.41947471543713
9000,2024-09-17,1737,5,8,4,lost,75.0,34.41,45.88120278623729
9001,2024-10-03,7861,3,1,182,lost,250.0,99.07,39.62777854290214
9002,2024-02-17,8942,5,1,36,lost,250.0,151.57,60.629991574222565
9003,2024-01-19,2305,7,2,121,lost,300.0,216.14,72.04736441215492
9004,2024-11-25,9537,5,10,277,won,220.0,27.43,12.469851416338884
9005,2024-07-31,1413,4,5,87,lost,50.0,29.59,59.17021117433071
9006,2024-09-29,658,9,10,41,won,220.0,108.44,49.29081308767448
9007,2024-09-15,4642,8,4,3,lost,200.0,178.62,89.31059272826423
9008,2024-03-07,2393,6,4,27,lost,200.0,158.1,79.0487182575037
9009,2024-08-05,1494,2,8,222,lost,75.0,13.04,17.391544424138992
9010,2024-09-19,7753,3,6,532,lost,500.0,194.86,38.97264064138204
9011,2024-06-16,4252,2,8,16,won,75.0,32.89,43.85640638819916
9012,2024-03-21,7794,2,3,176,lost,150.0,73.49,48.993736872119854
9013,2024-03-16,6126,3,5,97,lost,50.0,31.86,63.72166659848497
9014,2024-01-28,2518,10,6,388,won,500.0,277.32,55.46355929173512
9015,2024-12-11,8728,6,9,19,won,120.0,68.78,57.31912005527575
9016,2024-09-09,6710,9,5,33,won,50.0,35.47,70.93944278604309
9017,2024-06-10,1254,2,5,274,won,50.0,22.11,44.21700994469837
9018,2024-07-07,27,5,5,493,lost,50.0,20.29,40.582693309940176
9019,2024-02-28,8430,8,3,145,lost,150.0,81.03,54.01793589016941
9020,2024-04-22,9178,1,8,498,won,75.0,21.13,28.17460959894067
9021,2024-07-24,831,8,5,309,lost,50.0,20.82,41.63034853904711
9022,2024-04-24,9683,2,1,648,lost,250.0,114.13,45.65222841331505
9023,2024-07-31,5391,4,7,108,lost,100.0,47.79,47.78814934780982
9024,2024-12-16,3075,6,4,232,lost,200.0,141.87,70.93490766537967
9025,2024-07-18,6125,1,3,158,lost,150.0,63.18,42.12245257414526
9026,2024-09-05,7934,1,7,885,lost,100.0,68.81,68.80755631333167
9027,2024-03-04,9540,9,3,86,lost,150.0,86.16,57.44198220103872
9028,2024-04-10,8963,3,4,705,lost,200.0,161.98,80.99120875378041
9029,2024-02-18,4717,10,8,316,lost,75.0,28.11,37.47502108198966
9030,2024-06-11,9080,9,2,631,lost,300.0,203.44,67.81212205092537
9031,2024-05-03,6959,5,7,200,lost,100.0,72.2,72.197172435299
9032,2024-07-19,4755,5,3,99,lost,150.0,103.14,68.75816518398162
9033,2024-05-07,1408,8,9,431,lost,120.0,55.14,45.953285300409284
9034,2024-03-25,4503,9,1,139,won,250.0,139.5,55.799474070883285
9035,2024-04-07,6929,10,3,71,lost,150.0,65.28,43.51970623606428
9036,2024-07-22,8910,9,4,5,won,200.0,186.87,93.43428984214287
9037,2024-05-26,1857,10,7,271,lost,100.0,74.11,74.11187263602976
9038,2024-09-26,9156,2,8,54,lost,75.0,20.31,27.08230056687748
9039,2024-05-01,1597,2,7,180,won,100.0,40.09,40.086684507738426
9040,2024-05-03,688,6,9,511,lost,120.0,26.89,22.408909305297467
9041,2024-07-29,7293,7,7,119,lost,100.0,48.88,48.875192451573284
9042,2024-03-03,6363,8,5,719,lost,50.0,24.85,49.704255430029896
9043,2024-04-20,5972,3,5,355,lost,50.0,19.62,39.237873720365755
9044,2024-10-02,4101,5,7,17,lost,100.0,67.32,67.32432595720127
9045,2024-02-27,4051,5,2,973,lost,300.0,170.99,56.99612400672055
9046,2024-07-25,7207,8,3,300,lost,150.0,69.17,46.11113091916893
9047,2024-02-13,556,8,1,6,lost,250.0,198.36,79.34442403193847
9048,2024-06-07,6242,2,2,204,lost,300.0,175.44,58.480530294219044
9049,2024-12-20,7132,7,8,105,lost,75.0,24.37,32.49373863456332
9050,2024-12-04,1099,4,9,1,won,120.0,105.75,88.12339429441492
9051,2024-05-11,8639,6,8,234,lost,75.0,34.8,46.40006750302821
9052,2024-05-15,1359,4,4,27,lost,200.0,139.93,69.96428331925743
9053,2024-02-19,6230,5,5,293,lost,50.0,28.66,57.315077194154384
9054,2024-10-04,6823,2,3,21,lost,150.0,89.74,59.826717569977546
9055,2024-02-28,5783,8,8,148,lost,75.0,32.4,43.19876728773559
9056,2024-10-08,2321,8,4,443,lost,200.0,129.38,64.69085589248814
9057,2024-05-11,2018,10,4,305,won,200.0,121.15,60.57514005973849
9058,2024-04-24,9558,10,1,26,lost,250.0,162.83,65.13358672335295
9059,2024-04-19,4642,5,1,53,won,250.0,134.0,53.60004631980679
9060,2024-03-03,2301,4,7,17,won,100.0,92.23,92.2260133965149
9061,2024-10-22,8643,9,7,160,won,100.0,76.94,76.9445319874421
9062,2024-07-05,6120,9,8,41,won,75.0,33.23,44.30143597791907
9063,2024-11-08,7460,5,10,763,won,220.0,44.27,20.120801500578928
9064,2024-04-27,9683,6,9,179,lost,120.0,51.44,42.868535887787885
9065,2024-11-14,2151,5,8,16,lost,75.0,20.88,27.841384461614926
9066,2024-10-19,8690,4,3,139,lost,150.0,77.36,51.571148398351696
9067,2024-09-04,489,8,1,134,lost,250.0,92.22,36.88723390706502
9068,2024-09-26,7449,1,3,109,lost,150.0,87.67,58.44689364877716
9069,2024-04-15,1701,10,7,43,lost,100.0,68.76,68.76303913848109
9070,2024-11-24,3060,10,5,9,lost,50.0,27.08,54.16542130554434
9071,2024-01-28,8842,9,5,178,won,50.0,21.52,43.0457281085157
9072,2024-03-11,425,3,1,115,lost,250.0,124.14,49.65499168564082
9073,2024-05-10,8059,1,6,700,lost,500.0,220.31,44.06186609189967
9074,2024-09-21,7692,8,5,221,lost,50.0,28.59,57.1736490356027
9075,2024-11-05,9174,3,5,137,lost,50.0,40.03,80.05045336651338
9076,2024-11-17,5981,1,6,742,lost,500.0,202.69,40.53714989987195
9077,2024-07-31,6612,8,5,34,lost,50.0,33.29,66.58380899779003
9078,2024-01-16,631,9,2,117,lost,300.0,208.02,69.34030540034738
9079,2024-06-18,1552,1,3,57,won,150.0,82.23,54.81847145945926
9080,2024-11-11,8029,3,10,104,lost,220.0,58.3,26.500549862448672
9081,2024-07-31,4317,1,1,254,lost,250.0,100.23,40.09241686004205
9082,2024-08-31,9352,10,3,333,lost,150.0,85.69,57.12791438136438
9083,2024-03-15,7034,2,8,68,lost,75.0,31.37,41.82796598984327
9084,2024-12-26,1500,7,5,140,lost,50.0,26.26,52.52509169498286
9085,2024-07-01,663,6,5,345,lost,50.0,28.9,57.79585976264561
9086,2024-04-03,4184,9,2,164,lost,300.0,181.95,60.64895588371951
9087,2024-02-18,528,2,2,227,lost,300.0,166.47,55.48891191897708
9088,2024-09-25,7682,5,3,31,lost,150.0,103.47,68.98170797595162
9089,2024-05-06,6545,1,4,263,lost,200.0,155.46,77.73179284116878
9090,2024-03-21,1920,9,6,37,lost,500.0,325.3,65.05997774927764
9091,2024-09-20,3610,3,4,271,lost,200.0,128.49,64.2437134383519
9092,2024-11-06,6714,8,10,481,lost,220.0,38.05,17.29339044468629
9093,2024-03-08,1989,10,4,28,lost,200.0,164.22,82.10858609941118
9094,2024-09-21,5221,10,10,135,lost,220.0,83.26,37.843762721648105
9095,2024-06-03,921,7,2,495,won,300.0,147.19,49.06186467382837
9096,2024-03-13,5615,4,8,39,lost,75.0,30.21,40.27336954887033
9097,2024-12-11,6098,1,6,246,lost,500.0,279.46,55.89165684770862
9098,2024-09-15,7954,4,2,416,lost,300.0,153.74,51.24738829997405
9099,2024-01-16,5608,1,8,11,lost,75.0,33.22,44.29505159383156
9100,2024-03-12,9077,9,7,101,lost,100.0,69.57,69.56754206958233
9101,2024-10-13,9133,5,1,219,lost,250.0,129.99,51.99447213506993
9102,2024-09-03,3991,5,4,116,lost,200.0,173.83,86.91414556818246
9103,2024-01-10,6810,3,5,136,lost,50.0,24.76,49.52796163826028
9104,2024-09-05,2049,6,9,281,lost,120.0,66.36,55.29782642680713
9105,2024-07-27,5839,9,7,19,lost,100.0,81.8,81.79865272518613
9106,2024-07-06,9389,9,9,200,lost,120.0,60.08,50.06280210185547
9107,2024-07-02,9207,9,1,173,lost,250.0,74.2,29.681593317761248
9108,2024-09-27,3418,4,6,88,lost,500.0,242.32,48.46314698061188
9109,2024-01-08,3814,4,3,112,lost,150.0,50.33,33.551084225743644
9110,2024-04-21,3382,7,4,649,lost,200.0,165.49,82.74592435946943
9111,2024-11-27,1534,10,10,528,won,220.0,71.43,32.4665327351408
9112,2024-03-02,9038,3,3,13,won,150.0,75.96,50.63907227165009
9113,2024-03-05,6243,5,5,26,lost,50.0,37.11,74.21301274636986
9114,2024-05-11,3494,5,2,24,lost,300.0,204.77,68.2550752030156
9115,2024-08-12,8674,6,6,53,lost,500.0,325.81,65.16192308487257
9116,2024-02-09,3191,5,2,179,lost,300.0,188.53,62.844406851368575
9117,2024-01-18,4670,2,3,22,won,150.0,72.39,48.26203937822983
9118,2024-03-22,4008,4,3,234,won,150.0,53.66,35.7711246996563
9119,2024-07-15,7911,2,6,83,won,500.0,128.58,25.71684423193105
9120,2024-02-18,4425,6,9,58,won,120.0,63.13,52.61194059963297
9121,2024-12-16,3921,4,5,113,lost,50.0,26.23,52.46170783254824
9122,2024-02-18,5394,5,5,333,won,50.0,17.3,34.59986669029242
9123,2024-08-02,7612,2,5,190,lost,50.0,24.63,49.25324582663308
9124,2024-06-20,4592,1,5,66,lost,50.0,30.71,61.41198651626525
9125,2024-01-16,3675,7,2,301,lost,300.0,145.87,48.62465913427549
9126,2024-10-15,6804,7,10,238,lost,220.0,78.76,35.79831510443613
9127,2024-12-15,6218,5,6,5,lost,500.0,359.33,71.86696483171474
9128,2024-06-02,3908,5,6,3,lost,500.0,344.86,68.97163440690072
9129,2024-06-14,1886,2,1,78,lost,250.0,119.62,47.84815123687523
9130,2024-05-16,1708,10,3,283,lost,150.0,65.0,43.33081760000711
9131,2024-08-07,1375,2,6,257,lost,500.0,293.95,58.78903876247223
9132,2024-09-23,6165,7,8,173,lost,75.0,19.95,26.60301444265111
9133,2024-11-12,5629,7,9,111,lost,120.0,51.12,42.599877483096265
9134,2024-12-29,3021,3,5,12,lost,50.0,24.67,49.34712672542912
9135,2024-09-21,3271,8,10,58,lost,220.0,91.16,41.43410286598812
9136,2024-07-24,3527,3,5,89,won,50.0,30.46,60.910629161913434
9137,2024-02-27,659,10,8,168,won,75.0,36.01,48.008719424214824
9138,2024-05-16,3507,5,3,134,won,150.0,74.74,49.825036229151316
9140,2024-10-16,1579,1,5,292,lost,50.0,28.05,56.10277336214364
9141,2024-06-21,1674,1,2,75,lost,300.0,164.96,54.986491065388904
9142,2024-12-30,8843,8,5,73,lost,50.0,36.27,72.53199264189357
9143,2024-11-23,1334,3,4,73,lost,200.0,162.01,81.00362662890527
9144,2024-11-29,4041,8,1,91,lost,250.0,123.83,49.53183471869831
9145,2024-11-09,4496,6,6,220,lost,500.0,218.97,43.793092093358894
9146,2024-12-17,7147,10,9,132,lost,120.0,34.38,28.650516230225954
9147,2024-08-31,7457,1,10,890,lost,220.0,35.69,16.22196944670739
9148,2024-08-31,8521,4,4,51,lost,200.0,142.41,71.20518691015488
9149,2024-11-06,8545,2,8,505,lost,75.0,26.49,35.315312965585
9150,2024-03-19,9463,2,9,10,lost,120.0,79.27,66.05610133059497
9151,2024-06-15,2732,6,2,3,lost,300.0,298.5,99.49951114673368
9152,2024-12-31,8261,4,5,13,lost,50.0,38.71,77.41251254795944
9153,2024-10-23,3895,6,6,34,lost,500.0,232.71,46.54216934074427
9154,2024-12-24,6568,1,1,253,lost,250.0,138.66,55.46525391367861
9155,2024-01-10,8870,7,7,68,lost,100.0,47.91,47.905453816181016
9156,2024-02-26,580,10,4,103,won,200.0,144.58,72.28751376686175
9157,2024-01-02,4553,2,9,42,lost,120.0,69.63,58.02680784591998
9158,2024-08-16,2824,4,6,100,lost,500.0,333.22,66.64339571672824
9159,2024-06-15,4430,7,3,147,lost,150.0,67.98,45.318503970986285
9160,2024-02-04,6861,7,6,722,lost,500.0,183.19,36.637722394330886
9162,2024-01-14,7536,9,10,99,lost,220.0,55.4,25.180043245796494
9163,2024-01-20,2505,7,7,471,won,100.0,40.36,40.36453782312995
9164,2024-05-30,6498,6,2,25,lost,300.0,193.21,64.40456519182828
9165,2024-07-02,161,4,5,6,lost,50.0,25.2,50.4061871179736
9166,2024-03-16,5304,5,7,147,won,100.0,56.09,56.094010629787455
9167,2024-04-07,7874,7,4,295,lost,200.0,130.26,65.12863459973892
9168,2024-02-26,8031,4,2,798,lost,300.0,100.3,33.4346833459136
9169,2024-09-27,8981,9,7,847,lost,100.0,60.18,60.18004357841876
9170,2024-11-20,1151,9,9,278,won,120.0,50.21,41.84081094405095
9171,2024-06-16,4447,10,7,786,lost,100.0,56.53,56.52919612348268
9172,2024-11-15,8713,9,9,59,lost,120.0,86.82,72.35219360408529
9173,2024-12-14,3382,2,4,17,lost,200.0,124.62,62.31069523240544
9174,2024-10-18,9882,10,5,158,won,50.0,19.64,39.2779810256987
9175,2024-05-31,9596,8,6,56,lost,500.0,304.2,60.84043807269327
9176,2024-01-02,2990,10,5,104,lost,50.0,18.91,37.82601563510673
9177,2024-10-20,3035,8,7,317,lost,100.0,67.69,67.69012841521385
9178,2024-01-01,6843,7,7,178,lost,100.0,61.9,61.89768382199129
9179,2024-08-06,7916,10,5,158,lost,50.0,24.03,48.06406902909405
9181,2024-06-01,4063,8,5,139,lost,50.0,38.04,76.07656681422716
9182,2024-01-10,6828,7,1,44,lost,250.0,98.6,39.44005978366566
9183,2024-03-09,1606,10,9,138,lost,120.0,66.75,55.62598513012997
9184,2024-02-10,4159,1,3,30,lost,150.0,81.63,54.422721578475155
9185,2024-12-15,3667,9,8,4,lost,75.0,36.09,48.12137395032511
9186,2024-06-23,2277,3,9,391,lost,120.0,53.67,44.729006586844775
9187,2024-04-06,4877,5,5,280,lost,50.0,32.88,65.75488327416078
9188,2024-12-25,1394,4,7,223,lost,100.0,55.26,55.25664803836255
9189,2024-02-11,7901,7,8,381,lost,75.0,41.18,54.901004753661276
9190,2024-04-30,9843,1,2,180,won,300.0,203.64,67.88154443781454
9191,2024-01-29,1160,3,3,910,lost,150.0,60.82,40.54701087116802
9192,2024-05-25,5921,6,10,42,won,220.0,64.77,29.442075785142823
9193,2024-07-09,7499,6,2,364,won,300.0,185.81,61.937988775258795
9194,2024-11-30,299,1,8,434,lost,75.0,16.59,22.11989575067801
9195,2024-06-19,9834,8,3,212,won,150.0,64.65,43.1016190302821
9196,2024-04-15,561,5,9,39,lost,120.0,71.02,59.183748825048475
9197,2024-01-05,1656,6,10,27,lost,220.0,89.22,40.554848161920596
9198,2024-02-04,4521,2,5,182,lost,50.0,26.32,52.6422465545685
9199,2024-09-15,8553,6,10,302,lost,220.0,73.19,33.26932404626623
9200,2024-02-11,1600,3,10,141,won,220.0,93.31,42.41165230601938
9201,2024-10-18,7453,2,6,408,lost,500.0,191.85,38.36906520641212
9202,2024-09-01,8870,10,7,476,lost,100.0,63.22,63.22417281498476
9203,2024-01-12,7933,6,9,359,lost,120.0,32.26,26.881176801213638
9204,2024-10-18,4111,2,5,250,lost,50.0,27.8,55.59789739235106
9205,2024-02-12,3431,10,7,43,lost,100.0,52.1,52.095362353683264
9206,2024-03-17,6331,1,6,8,won,500.0,276.01,55.20183127248454
9207,2024-02-09,6847,4,6,8,lost,500.0,374.22,74.8447531922744
9208,2024-10-05,9799,1,6,192,won,500.0,246.77,49.354020840703384
9209,2024-07-01,9404,10,8,124,won,75.0,30.31,40.41252580369482
9210,2024-06-30,5202,3,6,88,lost,500.0,298.21,59.641587877733045
9211,2024-03-30,6865,4,9,300,lost,120.0,38.56,32.13716110482214
9212,2024-08-10,8033,5,2,329,lost,300.0,151.18,50.392567598304026
9213,2024-05-03,9112,6,2,16,lost,300.0,260.13,86.70953850765468
9214,2024-04-20,8559,4,5,346,lost,50.0,23.24,46.47604698533981
9215,2024-01-08,5627,4,5,58,lost,50.0,25.07,50.13116404792589
9216,2024-07-07,7734,5,2,157,lost,300.0,206.53,68.84329972771346
9217,2024-11-16,9794,3,3,320,won,150.0,54.08,36.0539959244847
9218,2024-01-10,4395,5,3,463,lost,150.0,58.05,38.69934388665995
9219,2024-05-31,6546,9,5,103,lost,50.0,24.26,48.513440811678635
9220,2024-03-02,4168,4,10,176,lost,220.0,104.2,47.36296953296713
9221,2024-08-03,5562,1,10,286,won,220.0,71.13,32.33145193775769
9222,2024-08-12,7872,2,2,34,lost,300.0,234.88,78.29320071822646
9224,2024-03-27,6290,2,6,246,lost,500.0,187.23,37.446552234264665
9225,2024-02-25,739,1,8,515,lost,75.0,16.37,21.820181455759048
9226,2024-09-29,7191,5,7,214,lost,100.0,56.14,56.144795304217794
9227,2024-12-23,5190,9,4,112,lost,200.0,123.5,61.75096019584585
9228,2024-05-05,4337,1,9,529,lost,120.0,35.26,29.38559983624002
9229,2024-06-03,8143,7,1,437,lost,250.0,60.91,24.364017183842513
9230,2024-05-12,1079,5,8,37,won,75.0,24.58,32.76815495121805
9231,2024-08-27,7767,4,1,166,lost,250.0,85.38,34.152291474431415
9232,2024-06-06,2583,1,7,272,lost,100.0,72.4,72.39563835692664
9233,2024-07-10,3265,2,8,199,lost,75.0,26.88,35.84349751429659
9234,2024-04-01,2813,10,2,12,lost,300.0,229.17,76.38918961950432
9235,2024-03-22,6623,8,10,709,lost,220.0,73.97,33.6240480049974
9236,2024-04-18,6246,5,5,2,lost,50.0,39.29,78.58895731965818
9237,2024-07-01,3928,7,9,162,won,120.0,49.12,40.9373667217215
9238,2024-05-27,8153,7,9,417,won,120.0,45.35,37.79295330250117
9239,2024-10-07,7770,5,7,250,lost,100.0,47.77,47.774629220988416
9240,2024-04-16,9252,10,1,8,lost,250.0,181.84,72.73721534912914
9241,2024-11-16,7421,5,1,244,lost,250.0,146.92,58.768090166554266
9242,2024-08-29,8826,4,6,59,won,500.0,276.53,55.30561939960895
9243,2024-11-02,6642,6,1,100,lost,250.0,117.5,47.00003428505584
9244,2024-08-14,1860,8,10,206,lost,220.0,59.07,26.851110934221527
9245,2024-12-11,6468,3,2,104,lost,300.0,143.7,47.899439958410184
9246,2024-12-12,6490,9,6,372,lost,500.0,197.13,39.425089305077044
9247,2024-11-15,1981,5,1,137,lost,250.0,93.74,37.49755838115581
9248,2024-09-30,808,10,9,60,lost,120.0,43.19,35.98893942354593
9249,2024-01-14,5430,1,7,22,lost,100.0,65.71,65.70660949349842
9250,2024-09-25,6442,10,9,36,lost,120.0,49.56,41.300275114976756
9251,2024-05-11,7403,5,8,113,lost,75.0,33.94,45.24840833002522
9252,2024-11-15,157,10,9,148,won,120.0,58.98,49.14776508043867
9253,2024-12-27,4232,1,7,539,lost,100.0,62.21,62.21194439882995
9254,2024-10-15,2478,5,7,40,lost,100.0,69.54,69.5442165699258
9255,2024-02-21,160,7,8,156,won,75.0,31.04,41.38581731474226
9256,2024-07-17,9960,7,8,840,lost,75.0,34.54,46.046979975147465
9257,2024-01-03,7228,6,3,72,lost,150.0,67.52,45.01094997621597
9258,2024-06-08,9541,1,2,5,lost,300.0,216.95,72.31569152776304
9259,2024-03-13,4904,4,7,25,lost,100.0,70.32,70.32345039038569
9260,2024-11-11,543,3,1,20,lost,250.0,165.31,66.1223420586118
9261,2024-07-17,8185,9,6,191,lost,500.0,236.38,47.27524448705844
9262,2024-10-17,4836,9,1,73,won,250.0,120.36,48.14207422352555
9263,2024-02-23,6926,5,7,584,lost,100.0,65.92,65.9239162202444
9264,2024-09-24,4623,1,1,123,lost,250.0,128.44,51.37588120733587
9265,2024-08-15,4670,5,6,76,lost,500.0,317.78,63.55658745734396
9266,2024-11-16,1081,4,3,390,won,150.0,85.43,56.95288108441519
9267,2024-04-25,1650,8,6,23,lost,500.0,158.03,31.606991724084427
9268,2024-08-12,270,8,6,119,lost,500.0,304.12,60.82436566110941
9269,2024-07-21,3495,7,2,80,won,300.0,186.63,62.20910097469437
9270,2024-02-22,4180,8,5,146,lost,50.0,28.64,57.288218369848074
9271,2024-11-06,3785,9,5,344,lost,50.0,33.37,66.74876445489696
9272,2024-04-16,1715,4,3,110,lost,150.0,80.19,53.45848156581675
9273,2024-06-23,4418,3,3,15,won,150.0,81.38,54.253834700220125
9274,2024-07-15,9453,1,10,80,lost,220.0,81.75,37.16013965311194
9275,2024-12-29,9019,8,3,259,won,150.0,65.41,43.60866694055348
9276,2024-01-21,5139,2,3,30,won,150.0,87.84,58.55857036438209
9277,2024-01-19,9470,3,6,190,lost,500.0,272.48,54.496839730958186
9278,2024-05-29,9093,10,8,74,lost,75.0,32.85,43.798672277736586
9279,2024-11-10,75,3,2,173,won,300.0,170.33,56.77792659615271
9280,2024-10-07,2701,3,2,712,lost,300.0,105.54,35.17989017780326
9281,2024-09-10,8878,1,1,25,lost,250.0,123.77,49.50867227544755
9282,2024-06-11,3419,10,4,60,lost,200.0,161.24,80.62105957806378
9283,2024-05-18,6016,5,1,79,lost,250.0,125.09,50.03631339545881
9284,2024-01-03,1465,2,1,64,lost,250.0,144.37,57.7475557574823
9285,2024-03-01,6500,4,8,113,lost,75.0,14.22,18.95949047025539
9286,2024-02-02,9973,9,3,67,lost,150.0,63.31,42.20395482386624
9287,2024-10-30,8684,6,3,369,won,150.0,62.5,41.66580785410798
9288,2024-07-10,7228,8,2,254,won,300.0,176.3,58.765054767138096
9289,2024-05-04,1137,6,9,107,lost,120.0,67.18,55.98612650021106
9290,2024-03-02,106,9,10,65,lost,220.0,124.39,56.53946002858187
9291,2024-06-01,5646,7,6,115,lost,500.0,287.35,57.46904840899156
