date,store,item,customer_id,quantity,discount
2023-02-20,2,8,25,52.913963680150296,17.0
2024-09-15,8,29,69,70.0,24.0
2023-12-19,10,1,2,52.85300295368352,26.0
2023-10-09,8,5,65,82.0,21.0
2024-10-09,4,12,91,28.0,28.0
2024-01-03,2,15,52,49.25270424126252,19.0
2024-03-13,2,9,91,68.0,15.0
2023-11-09,2,13,12,97.0,17.0
2023-07-03,2,15,52,32.33024449455835,22.0
2024-04-07,9,16,33,71.0,16.0
2023-06-13,10,25,86,12.072304077804217,20.0
2024-02-23,5,33,67,50.984655004160544,10.0
2023-08-02,2,42,19,112.4598732333832,22.0
2024-06-26,8,28,77,12.323596995357038,22.0
2023-08-08,6,34,76,3.860363364275847,20.0
2024-10-10,1,4,9,30.0,25.0
2024-06-10,5,13,10,31.21306717640035,23.0
2024-10-17,2,44,29,56.0,20.0
2024-12-22,1,31,76,25.962798596782235,26.0
2023-10-12,3,12,9,94.0,22.0
2023-11-29,1,27,50,54.0,19.0
2023-03-12,10,8,95,8.0,19.0
2024-02-01,6,45,62,120.97486658341661,13.0
2023-02-23,9,44,55,74.00806143335038,20.0
2024-08-04,1,47,92,34.35091385872974,18.0
2023-03-11,9,31,52,44.0,25.0
2023-04-30,5,33,1,21.0,15.0
2024-06-26,3,29,65,70.55210705175594,25.0
2024-10-31,5,28,53,28.0,19.0
2024-01-06,2,24,24,35.11637745768301,22.0
2023-10-14,5,3,58,48.0,21.0
2024-12-18,3,11,42,13.714272010204885,21.0
2023-04-10,8,29,57,92.0,10.0
2024-09-28,10,43,49,21.0,18.0
2023-08-05,5,13,27,47.3427852533581,20.0
2024-03-07,2,31,96,3.0,15.0
2023-08-14,1,15,37,10.42545029510175,19.0
2024-07-19,9,5,44,65.20542252167337,12.0
2024-01-04,3,42,48,42.034211802557294,18.0
2023-11-21,7,50,67,70.0,19.0
2024-03-15,1,39,9,40.0,19.0
2024-04-26,6,50,35,21.0,16.0
2023-04-17,9,29,36,20.0,18.0
2023-07-11,5,49,11,62.981288863261284,23.0
2023-07-23,3,7,22,64.74097179362717,32.0
2023-12-04,1,4,19,30.837499185260306,18.0
2024-03-31,9,5,83,86.0,17.0
2023-07-27,1,32,99,79.95181435455665,19.0
2024-03-02,1,45,59,69.0,15.0
2024-04-20,7,39,29,62.0,23.0
2024-12-19,6,12,48,101.14995805440361,24.0
2024-08-11,5,13,86,69.3299750590843,22.0
2024-05-16,3,12,42,83.0,24.0
2023-02-21,3,15,69,50.15555269365795,24.0
2024-05-13,3,12,89,89.0,27.0
2023-02-05,7,13,16,83.75385685861583,15.0
2024-12-03,2,19,32,50.005339788603614,20.0
2024-01-10,6,13,25,38.26699404110414,12.0
2023-01-26,1,34,50,100.26039206548623,19.0
2023-03-10,9,2,91,92.0,22.0
2024-05-09,9,40,33,22.0,23.0
2023-03-24,1,7,5,41.0,20.0
2024-09-09,7,47,14,94.0,18.0
2024-12-22,10,15,83,44.095283116210624,19.0
2024-05-31,1,25,87,65.0,19.0
2024-12-13,10,47,6,23.961418509828192,16.0
2023-08-13,7,6,68,106.29833609088004,17.0
2023-02-12,6,37,53,77.27830721291524,26.0
2024-05-28,4,20,49,33.0,15.0
2024-11-25,9,19,32,34.0,24.0
2023-03-28,9,48,57,36.0,29.0
2023-04-24,1,21,40,7.0,24.0
2024-08-04,7,21,5,15.93599878710621,16.0
2024-10-17,7,16,14,63.0,19.0
2024-05-22,1,42,20,85.0,18.0
2024-10-04,9,47,22,39.0,27.0
2023-12-30,1,3,27,70.45808426282699,28.0
2024-10-05,3,45,9,12.0,10.0
2023-08-11,5,22,22,75.65841300594901,15.0
2024-02-10,5,39,2,116.40711049929529,18.0
2023-08-09,5,41,60,54.561791702728,21.0
2023-11-21,8,9,27,82.0,13.0
2023-04-07,1,25,86,89.0,18.0
2023-06-04,1,32,83,42.92461023116949,11.0
2024-03-31,5,36,90,91.0,20.0
2024-06-23,3,50,91,56.37467338548206,19.0
2023-12-03,10,1,69,33.374156146539875,15.0
2024-08-25,7,36,24,56.67466203786265,20.0
2024-02-10,7,44,53,45.50242608023647,20.0
2023-11-18,2,20,80,87.0,18.0
2024-03-07,4,27,28,49.0,23.0
2023-07-14,4,2,79,90.39729137912136,24.0
2024-04-15,2,46,86,96.0,30.0
2023-12-18,1,27,81,121.79784216110468,16.0
2023-01-23,9,24,43,27.08671144324319,22.0
2023-12-20,7,15,38,20.20723318490252,28.0
2024-06-09,10,26,16,12.95913873775551,23.0
2023-06-22,10,26,59,47.75669258926945,20.0
2024-08-13,1,10,79,32.65830716781963,22.0
2023-02-21,7,6,57,105.67984725938862,24.0
2023-10-18,10,47,97,57.0,19.0
2023-02-01,9,19,64,86.45623507176805,17.0
2023-10-29,4,46,70,32.0,19.0
2023-10-24,7,48,38,39.0,28.0
2024-05-19,5,49,93,99.0,20.0
2024-07-19,4,37,93,17.43172348461264,19.0
2023-01-24,10,40,46,101.13118136265766,22.0
2024-06-09,8,24,29,41.543189218702274,22.0
2024-10-10,4,13,38,47.0,8.0
2024-11-14,7,33,44,13.0,13.0
2024-11-15,10,37,30,34.0,17.0
2024-07-31,7,27,45,6.65820527502134,35.0
2024-07-06,1,22,17,82.94476124138232,23.0
2023-09-13,2,11,48,64.0,19.0
2023-10-24,6,19,34,1.0,14.0
2023-02-08,3,7,90,44.57568776734175,29.0
2023-06-02,2,17,93,45.61234698706295,15.0
2023-05-23,7,36,24,85.0,17.0
2023-09-07,5,17,41,50.0,25.0
2024-06-16,7,20,32,113.94724878082289,20.0
2024-11-12,1,33,92,70.0,20.0
2023-08-29,7,44,98,87.85412347649725,14.0
2024-04-30,10,27,44,36.0,8.0
2023-04-14,7,13,33,39.0,19.0
2023-01-31,3,4,41,111.14239772524262,18.0
2024-03-24,2,35,94,28.0,25.0
2023-01-03,1,22,77,19.775700143213612,11.0
2023-02-22,2,22,1,22.78443936431902,23.0
2024-03-22,1,32,47,29.0,15.0
2024-12-26,10,3,58,77.94554291018397,24.0
2023-08-24,5,22,54,89.39680247372891,18.0
2024-09-07,8,28,38,17.0,25.0
2023-01-27,8,43,99,2.3183981833466305,31.0
2024-09-07,10,41,88,94.0,24.0
2023-05-11,5,1,46,95.0,17.0
2023-12-02,1,19,43,114.76304860316534,27.0
2024-02-01,7,3,37,88.13699979942449,18.0
2024-10-31,1,12,73,7.0,25.0
2024-10-16,9,3,16,12.0,28.0
2023-11-02,2,25,8,88.0,17.0
2023-08-19,8,39,70,7.793173593657389,15.0
2023-06-11,3,20,79,113.96028930897097,18.0
2024-03-05,4,11,95,7.0,17.0
2023-03-14,10,36,81,84.0,23.0
2024-10-13,6,19,40,17.0,27.0
2023-09-14,7,15,99,52.0,23.0
2024-06-27,7,32,71,105.42592801593203,17.0
2023-10-07,5,29,93,1.0,18.0
2023-08-23,2,3,11,119.57251846647223,20.0
2024-02-26,10,46,5,27.91547973616694,18.0
2024-05-14,7,36,88,28.0,16.0
2024-08-08,9,7,45,42.37245235864696,28.0
2023-07-07,1,10,54,17.537613993276985,20.0
2023-06-23,4,40,21,39.680305154961474,21.0
2024-06-12,8,50,61,109.44539551440202,18.0
2023-06-24,3,37,69,19.136806727045673,15.0
2024-07-17,7,16,42,72.65837063122204,20.0
2023-01-08,6,13,53,25.697711417162836,25.0
2023-03-07,6,30,14,16.0,23.0
2024-06-20,6,10,64,48.81193657050482,20.0
2023-03-29,4,38,82,92.0,25.0
2024-08-06,7,36,49,113.14954612018192,19.0
2023-04-17,6,16,69,82.0,30.0
2023-04-01,8,10,72,53.0,24.0
2024-05-14,8,45,60,77.0,28.0
2023-06-15,3,33,57,62.30199036377698,21.0
2024-09-10,9,11,29,14.0,16.0
2023-03-15,6,19,83,35.0,5.0
2024-08-23,5,30,78,25.405498225740615,15.0
2023-11-17,8,8,97,22.0,18.0
2024-01-21,2,14,33,104.30382316125647,15.0
2023-08-04,7,48,96,52.953803071728224,18.0
2023-09-26,4,16,99,16.0,20.0
2023-04-06,9,2,47,8.0,23.0
2023-05-01,4,21,74,92.0,29.0
2023-03-23,9,36,36,17.0,18.0
2023-06-28,7,12,8,37.7044301014966,10.0
2023-03-21,2,27,47,33.0,23.0
2024-11-28,6,7,12,66.0,21.0
2023-10-20,1,8,61,2.0,10.0
2023-05-05,10,40,60,20.0,26.0
2024-05-04,7,17,88,60.0,7.0
2024-10-13,9,22,44,68.0,21.0
2024-09-28,2,5,51,52.0,26.0
2023-12-12,5,44,50,66.10151667243349,29.0
2024-10-18,7,3,86,31.0,27.0
2024-06-29,4,17,9,76.91912528493498,20.0
2024-07-29,9,48,14,72.60101139020483,24.0
2024-12-07,2,41,1,96.65122781305068,17.0
2023-07-31,8,18,53,96.6589409438241,16.0
2024-12-30,7,21,42,56.95778428899978,24.0
2023-12-30,5,1,70,15.2802154442311,17.0
2023-06-30,7,32,95,103.93482935706218,17.0
2023-01-23,1,19,26,31.659737257804142,17.0
2023-10-04,9,27,92,24.0,20.0
2024-06-23,6,9,83,12.593818627749371,20.0
2024-05-06,6,23,95,24.0,12.0
2024-12-06,7,30,90,74.87062411726494,23.0
2023-03-16,10,49,57,50.0,18.0
2024-11-17,9,30,63,99.0,25.0
2023-10-21,4,19,64,17.0,19.0
2024-07-12,9,31,23,104.42054396648832,24.0
2023-08-13,5,13,80,65.70586217423289,24.0
2023-05-15,5,46,23,31.0,19.0
2024-08-03,1,34,30,73.95364232684419,19.0
2024-10-19,5,29,5,88.0,15.0
2023-11-30,8,40,12,92.0,18.0
2024-05-13,7,15,68,33.0,13.0
2023-05-07,10,13,80,36.0,22.0
2024-04-25,3,29,48,7.0,27.0
2023-01-09,6,27,25,99.91156063610882,14.0
2024-09-16,1,41,85,35.0,33.0
2024-02-12,4,17,10,70.97140684793258,25.0
2023-10-16,3,26,26,52.0,26.0
2024-09-15,10,46,56,12.0,14.0
2023-06-14,5,45,25,67.19485204565943,11.0
2023-09-28,8,5,35,63.0,20.0
2024-02-18,7,45,71,33.53129126394313,21.0
2024-02-15,7,27,29,72.28703089454451,21.0
2023-01-25,3,26,28,48.914142522772984,19.0
2024-10-01,8,22,29,93.0,18.0
2023-07-31,5,1,22,29.145667647370626,28.0
2024-12-21,10,31,16,125.29642809107783,17.0
2023-08-07,7,24,26,96.15353727704539,20.0
2024-10-06,1,31,70,17.0,24.0
2023-12-23,4,9,65,102.10414386669451,23.0
2023-10-13,6,15,66,74.0,14.0
2024-04-28,8,24,73,68.0,22.0
2023-06-23,1,13,86,67.32706728555904,15.0
2023-01-13,6,35,59,49.051780665364106,10.0
2024-09-09,9,14,6,1.0,17.0
2024-06-30,3,21,52,16.39109066742419,26.0
2024-12-29,5,47,91,24.616069841859634,14.0
2024-07-07,8,2,46,38.00911688784039,16.0
2023-11-19,10,32,55,89.0,29.0
2023-04-23,7,23,12,63.0,24.0
2024-08-15,6,43,48,51.87670823604743,16.0
2024-12-28,1,20,15,91.72873024774161,21.0
2023-05-03,5,45,40,37.0,28.0
2024-02-10,5,30,60,96.49828120367454,22.0
2023-07-11,9,24,93,15.21125812517671,15.0
2023-08-02,4,5,86,106.82547093356303,8.0
2023-06-30,1,48,42,99.10904499276279,24.0
2024-02-08,8,19,97,83.02696291957382,20.0
2024-05-28,2,29,5,16.0,18.0
2024-09-15,10,33,20,67.0,22.0
2024-02-06,8,13,70,100.57585297477668,23.0
2024-06-13,9,19,1,85.75640670857948,22.0
2023-01-15,5,45,95,110.29664234987958,19.0
2023-12-16,10,16,30,4.435445415260598,22.0
2023-10-20,1,21,70,28.0,26.0
2024-09-12,1,40,68,66.0,24.0
2023-04-10,2,7,73,33.0,18.0
2024-05-13,8,40,1,85.0,26.0
2023-10-05,3,41,2,17.0,11.0
2024-04-01,6,49,86,49.0,19.0
2023-06-14,4,1,98,44.988448455250435,16.0
2023-09-07,5,29,60,57.0,15.0
2023-05-23,3,31,41,58.0,24.0
2023-08-30,9,50,93,25.49922212368655,14.0
2024-09-20,1,40,11,16.0,20.0
2023-06-23,10,38,58,7.480472751426454,16.0
2023-08-02,3,12,43,74.7865288735743,15.0
2023-01-28,8,29,67,32.20541029010967,14.0
2024-06-30,1,6,38,101.76126578037095,22.0
2023-09-16,3,47,20,53.0,16.0
2024-08-15,10,29,29,69.6002754642771,27.0
2023-04-01,5,48,71,81.0,26.0
2024-02-27,10,27,29,63.27821353655436,16.0
2024-06-28,3,1,55,91.97191882359925,17.0
2023-02-27,7,40,24,75.37102401028302,24.0
2024-09-30,3,41,2,36.0,22.0
2023-05-09,8,25,32,56.0,13.0
2023-09-01,4,21,84,73.0,23.0
2024-05-12,1,14,14,89.0,30.0
2023-02-13,1,17,5,70.51665727363363,25.0
2023-04-23,5,36,84,49.0,27.0
2023-08-31,6,32,47,66.11667432952949,17.0
2024-04-14,6,33,41,61.0,19.0
2023-06-24,6,24,98,74.44767481955671,21.0
2023-05-10,1,8,94,37.0,22.0
2023-08-15,6,36,43,114.55686878614911,19.0
2024-02-22,6,39,22,103.74160650564676,17.0
2024-12-19,6,44,80,56.11769972211529,19.0
2023-02-28,7,27,35,113.80592600613848,22.0
2023-11-21,4,8,87,81.0,23.0
2023-08-01,9,25,26,19.55160212974177,15.0
2023-12-24,9,26,59,48.98786093021433,20.0
2024-05-18,1,19,25,69.0,23.0
2024-03-20,1,39,33,98.0,19.0
2023-01-03,4,25,39,40.1090227368412,9.0
2024-01-16,2,38,11,46.79444046886368,22.0
2024-10-29,7,43,64,96.0,34.0
2024-11-15,4,46,4,30.0,23.0
2023-05-13,7,20,54,95.0,15.0
2024-01-28,8,40,91,75.46290952020745,18.0
2024-12-25,8,41,7,71.08559976069385,29.0
2024-07-14,10,35,85,107.52266023022237,23.0
2023-02-04,7,36,87,60.26843538397347,25.0
2023-02-19,1,1,2,65.87783534184923,14.0
2023-11-19,6,6,12,21.0,23.0
2024-12-24,8,41,63,114.82831828409641,15.0
2024-03-26,8,18,14,89.0,25.0
2023-08-26,9,29,68,45.89473473171037,30.0
2023-11-03,3,17,37,46.0,17.0
2024-09-22,4,17,54,41.0,18.0
2023-02-22,7,5,6,68.80468140030779,18.0
2024-12-17,9,38,73,3.5013532971849157,21.0
2023-01-20,4,38,47,33.88790438379723,17.0
2024-04-04,9,41,98,91.0,17.0
2023-06-18,3,5,70,69.68100304775716,28.0
2024-06-28,5,2,73,89.7796841091187,15.0
2024-01-25,4,6,80,20.80752156065685,22.0
2023-03-07,2,38,64,46.0,15.0
2023-05-04,3,49,86,79.0,15.0
2024-04-13,2,44,77,46.0,22.0
2024-12-18,7,28,46,64.30355127031105,20.0
2024-05-07,1,39,96,60.0,13.0
2023-03-25,6,32,38,9.0,21.0
2023-12-17,2,47,39,92.50953997749113,14.0
2023-08-22,5,35,50,62.82815034054156,17.0
2024-10-01,3,13,86,87.0,19.0
2024-10-18,3,47,18,83.0,10.0
2024-03-09,5,39,89,82.0,22.0
2023-07-06,5,9,34,72.65262012288332,22.0
2024-03-20,4,6,83,1.0,28.0
2024-12-14,4,33,48,69.4625099316127,24.0
2023-02-07,2,44,22,74.63295511631634,13.0
2023-04-13,9,31,42,62.0,18.0
2023-05-22,8,22,90,96.0,20.0
2023-04-16,3,45,64,51.0,14.0
2023-01-29,2,43,35,91.22681301786241,22.0
2024-02-15,2,48,22,89.40272826360251,12.0
2023-02-01,3,32,79,103.58884410942385,21.0
2024-05-19,2,48,90,56.0,25.0
2023-01-02,10,4,95,64.44115869736997,15.0
2023-01-05,5,24,82,77.21600082064353,16.0
2024-12-28,3,5,25,41.6845143021138,19.0
2023-02-10,1,36,31,110.62896949185526,12.0
2023-06-04,4,7,11,104.82489572911494,20.0
2023-12-13,10,20,71,94.4771440873373,23.0
2024-12-22,9,22,98,94.21782741528577,32.0
2023-12-08,4,46,1,51.09832563155128,22.0
2024-06-23,10,25,43,46.357083531682534,15.0
2023-03-30,3,41,29,57.0,17.0
2023-09-12,1,39,63,50.0,13.0
2024-10-25,9,5,78,81.0,28.0
2024-03-15,7,14,36,31.0,10.0
2024-11-30,7,34,82,28.0,26.0
2024-04-04,6,7,88,92.0,25.0
2023-08-16,4,14,98,44.671525229879485,17.0
2023-03-02,2,38,23,20.0,22.0
2024-12-27,6,50,67,111.3964471018499,12.0
2023-09-09,5,29,82,26.0,16.0
2023-04-21,1,42,37,15.0,21.0
2024-03-14,10,8,68,45.0,14.0
2023-03-17,7,16,98,8.0,25.0
2023-09-12,10,40,76,98.0,19.0
2024-02-24,5,15,72,70.619826228784,16.0
2023-03-01,5,9,15,77.0,31.0
2024-02-22,10,11,87,94.93321804143848,18.0
2023-08-02,5,50,23,116.99803159718653,15.0
2024-11-19,1,34,29,84.0,20.0
2023-01-09,2,20,3,52.55211107895036,20.0
2024-07-11,9,5,40,68.22049827776631,18.0
2023-11-11,6,23,44,99.0,15.0
2024-01-21,6,30,84,48.768916947194825,14.0
2023-07-13,2,25,40,65.58070963912229,13.0
2024-01-19,9,11,65,18.975158385291103,21.0
2023-03-04,2,13,1,60.0,21.0
2024-12-14,4,43,62,82.15687568503684,20.0
2023-12-16,7,10,84,30.831767531096943,22.0
2024-09-14,8,36,47,19.0,17.0
2023-05-28,9,38,40,12.0,17.0
2024-04-19,2,36,57,8.0,22.0
2023-12-27,7,19,80,72.51931923178513,11.0
2024-04-17,2,2,85,84.0,27.0
2023-08-26,1,19,9,120.52105112612611,17.0
2024-05-25,10,32,56,24.0,14.0
2024-08-26,5,50,38,109.84536673325779,20.0
2023-06-01,1,34,60,113.70108612354032,11.0
2023-08-08,1,7,33,114.04234129334125,6.0
2023-09-25,6,12,69,56.0,13.0
2023-11-09,9,39,31,80.0,21.0
2023-09-06,2,46,54,67.0,16.0
2023-04-10,10,29,29,14.0,9.0
2023-04-01,10,36,48,15.0,21.0
2023-03-27,4,11,4,88.0,20.0
2023-11-27,2,41,19,87.0,21.0
2023-02-15,10,36,35,31.41398556084754,16.0
2023-08-05,10,36,24,28.067546185275027,19.0
2023-02-13,8,20,85,36.321182057981915,13.0
2023-06-28,5,13,37,23.185527353458205,23.0
2023-11-11,6,2,34,94.0,20.0
2023-02-16,4,46,93,51.749718147362465,28.0
2024-10-06,4,33,27,42.0,18.0
2024-09-10,7,22,25,75.0,22.0
2024-06-23,5,4,73,88.99714029878302,10.0
2024-04-30,2,26,91,97.0,15.0
2023-04-18,9,36,8,92.0,19.0
2023-11-28,3,43,25,88.0,16.0
2023-11-12,9,40,55,2.0,20.0
2024-11-17,4,18,76,37.0,21.0
2024-02-22,5,15,55,36.76540933026524,14.0
2024-06-08,4,37,18,17.883718345538494,19.0
2024-02-26,4,10,45,95.46484257973769,8.0
2024-06-11,7,23,12,58.37792021572826,13.0
2023-10-04,1,4,72,10.0,20.0
2023-05-19,3,34,6,77.0,29.0
2023-12-05,1,31,86,5.824683999183656,19.0
2023-01-25,4,10,12,103.2242381300016,29.0
2024-01-28,4,47,1,68.67353583225308,16.0
2024-09-17,9,16,15,58.0,22.0
2023-05-11,7,49,55,62.0,23.0
2023-10-11,1,27,40,99.0,17.0
2023-06-19,3,18,34,96.96536457609702,23.0
2023-08-24,1,37,41,20.867857731114665,21.0
2023-02-10,10,23,87,65.5369908193024,18.0
2024-12-25,1,26,11,16.30834801571266,15.0
2023-08-23,1,43,47,52.81125369263985,21.0
2024-05-03,2,33,91,70.0,21.0
2023-07-27,10,21,24,71.05235909763726,21.0
2023-09-18,4,10,31,41.0,13.0
2023-11-01,10,45,52,66.0,23.0
2023-11-17,6,6,72,86.0,16.0
2023-07-15,8,38,14,33.97709816052358,17.0
2024-12-14,2,38,82,37.32203437019015,8.0
2023-11-14,9,46,10,28.0,18.0
2023-02-07,7,15,20,84.6175249406388,20.0
2024-05-10,6,44,28,89.0,17.0
2023-07-25,6,40,17,90.27594328463769,24.0
2024-02-22,10,38,80,48.70685462716462,22.0
2023-11-13,3,1,85,7.0,24.0
2023-02-09,7,14,58,3.4503078394464435,24.0
2024-06-13,4,24,74,58.22873619655351,24.0
2024-02-12,9,2,12,56.336633302423046,16.0
2023-12-26,2,29,88,81.94598458419938,22.0
2023-07-24,10,6,21,111.84991913236709,17.0
2023-08-13,4,42,7,74.96847673223654,18.0
2024-12-16,9,12,44,5.04863735993016,11.0
2024-03-21,1,34,48,57.0,24.0
2024-04-09,4,30,27,14.0,24.0
2024-07-11,3,7,20,29.60064214520452,17.0
2024-12-14,1,50,99,42.41754184258204,11.0
2023-10-28,10,23,24,21.0,23.0
2023-05-17,1,42,33,13.0,13.0
2024-06-05,8,1,54,55.486698070143184,22.0
2024-06-07,7,23,79,37.06395981734834,25.0
2024-05-06,2,44,97,9.0,15.0
2024-02-23,6,6,1,100.28232136743448,23.0
2024-07-02,3,26,23,49.39464197627799,27.0
2024-09-16,5,9,34,45.0,25.0
2024-11-12,4,49,24,50.0,20.0
2024-08-06,7,25,5,14.900146855996821,25.0
2023-09-12,5,23,78,100.0,22.0
2024-03-24,1,23,89,50.0,22.0
2024-03-10,1,35,59,95.0,14.0
2023-02-07,9,15,60,3.7846171405404236,16.0
2024-02-17,10,3,57,10.85702856783963,20.0
2023-05-07,1,45,99,86.0,19.0
2024-09-11,8,35,31,19.0,25.0
2023-09-09,1,34,88,10.0,19.0
2023-07-13,10,26,44,55.78396405177453,14.0
2023-01-02,5,46,96,19.015979797020574,25.0
2024-08-04,6,11,51,9.90535016884354,24.0
2023-08-27,10,2,65,48.433874480818304,17.0
2024-04-10,8,8,92,19.0,21.0
2024-12-15,7,4,77,106.46166759374377,23.0
2023-02-04,1,26,2,97.31002412843833,23.0
2023-04-08,5,44,8,36.0,18.0
2023-03-10,2,30,51,68.0,27.0
2023-04-27,2,42,48,83.0,16.0
2023-08-11,9,12,32,96.87420877938277,15.0
2024-11-18,4,7,40,42.0,24.0
2024-04-13,5,9,77,63.0,27.0
2023-02-22,7,15,39,32.02887181612612,18.0
2024-01-29,1,17,70,92.41769704725168,20.0
2023-04-24,9,37,16,71.0,24.0
2024-06-22,3,23,86,48.29515608981197,19.0
2023-03-24,4,22,97,82.0,7.0
2024-03-08,7,45,76,48.0,25.0
2023-03-19,8,4,45,62.0,17.0
2024-04-20,7,23,76,13.0,31.0
2024-02-10,5,12,20,44.35839696152408,21.0
2023-06-22,7,37,32,113.48620942962654,20.0
2024-08-20,4,40,62,93.56973603710716,20.0
2024-03-23,7,24,32,85.0,12.0
2024-05-11,7,7,3,52.0,15.0
2023-09-09,4,47,94,17.0,15.0
2024-01-11,6,18,45,13.233820168308297,18.0
2024-12-26,4,16,76,87.43775867151817,25.0
2023-01-27,6,35,30,3.416366798845551,25.0
2024-07-23,2,13,9,15.445459217283231,18.0
2023-03-29,2,11,7,4.0,24.0
2024-07-20,4,35,52,15.939772927143563,28.0
2024-02-09,4,31,51,102.60955884914272,30.0
2024-08-03,4,19,67,116.17314256042405,15.0
2024-07-10,3,35,18,85.75596898017301,22.0
2024-03-19,7,47,72,6.0,15.0
2024-10-11,8,34,25,21.0,15.0
2023-07-25,1,31,99,72.0675007788384,17.0
2023-01-01,8,38,46,23.827796113154754,27.0
2024-05-13,1,11,51,74.0,26.0
2023-06-25,1,50,42,67.9845448672825,19.0
2023-01-31,3,12,35,44.81884518796335,15.0
2023-02-27,9,44,86,31.751431774682803,21.0
2023-06-13,4,25,61,42.29332234478004,12.0
2024-03-28,7,5,80,36.0,11.0
2023-05-24,3,36,40,84.0,14.0
2024-04-09,2,17,11,48.0,16.0
2023-01-06,4,33,27,37.480778293099895,16.0
2023-03-27,2,12,3,80.0,21.0
2023-11-30,4,18,43,20.0,23.0
2023-07-05,5,14,54,58.44225820806456,21.0
2023-02-27,3,16,23,36.36274357535086,20.0
2024-03-31,10,21,79,39.0,18.0
2024-08-19,6,18,52,44.6603923549575,15.0
2024-06-04,3,48,13,98.17518942786504,19.0
2023-02-01,2,38,71,72.01287874435138,13.0
2023-12-24,10,23,5,78.3064286283911,15.0
2023-08-30,8,39,11,33.94554812022382,21.0
2024-03-13,8,10,91,86.0,22.0
2024-12-13,5,2,1,124.99756215440912,28.0
2023-05-17,10,13,90,74.0,22.0
2023-04-11,4,46,8,69.0,8.0
2024-03-08,6,42,54,78.0,35.0
2023-09-03,6,43,19,4.0,19.0
2023-01-30,4,31,18,100.21759662223984,19.0
2023-01-05,6,21,79,74.39838121174749,20.0
2023-01-25,5,37,99,37.03324629288793,21.0
2023-09-12,2,43,49,74.0,19.0
2024-11-12,4,27,79,69.0,20.0
2023-12-29,10,3,73,108.80123508634142,21.0
2024-04-29,9,49,55,77.0,22.0
2023-05-29,5,12,78,66.0,24.0
2023-10-06,5,16,86,58.0,7.0
2023-07-19,8,44,17,82.38173978343737,30.0
2024-04-07,7,2,75,80.0,31.0
2023-01-29,8,12,80,55.26958746944417,25.0
2024-09-29,2,49,31,47.0,17.0
2023-10-22,5,30,72,48.0,16.0
2024-06-22,5,26,98,51.771182015896564,21.0
2023-12-05,8,41,24,65.97702733932866,17.0
2023-02-12,9,33,44,100.07057580922239,17.0
2023-03-12,8,5,11,90.0,17.0
2024-01-29,6,12,87,15.807376783357217,20.0
2023-08-05,5,4,75,122.0113725252727,23.0
2024-12-12,1,37,32,105.3649835983324,22.0
2024-07-20,7,24,55,5.116117315325277,22.0
2023-02-28,9,31,36,58.350391859831255,29.0
2024-08-02,6,49,4,63.285421686790706,17.0
2024-02-10,10,4,84,9.074396161371821,18.0
2024-03-13,2,38,75,57.0,23.0
2023-06-11,4,22,52,102.17940496731866,24.0
2024-10-04,10,34,71,81.0,19.0
2023-12-01,9,37,79,74.39554677009384,24.0
2023-10-27,9,27,16,54.0,15.0
2024-04-19,9,20,1,77.0,13.0
2023-12-02,2,15,50,61.21252357199831,26.0
2023-11-14,7,4,49,18.0,13.0
2024-09-26,2,34,26,68.0,20.0
2024-06-13,3,18,9,16.15004850084609,15.0
2023-08-20,7,37,29,65.62660797833203,29.0
2024-05-17,1,15,41,60.0,13.0
2023-05-29,2,42,46,53.0,17.0
2024-07-08,7,10,91,73.48841873056197,17.0
2024-04-02,3,30,68,9.0,15.0
2024-03-10,7,28,49,25.0,17.0
2023-06-27,5,7,49,51.06572880775512,16.0
2024-02-04,1,45,51,113.96700673748235,20.0
2024-04-20,4,11,52,52.0,18.0
2024-01-19,6,8,9,85.0882699851722,20.0
2023-03-06,9,26,33,68.0,26.0
2023-11-19,7,9,59,38.0,23.0
2024-12-02,3,25,99,85.72680072322592,30.0
2024-09-18,10,16,98,78.0,31.0
2023-01-10,2,15,72,86.37325651977118,9.0
2023-03-30,1,34,90,16.0,22.0
2023-06-15,6,46,66,62.91501901595437,19.0
2023-07-08,1,11,95,90.92547818495265,24.0
2024-03-02,8,2,14,22.0,22.0
2024-12-26,5,29,6,46.9415960276874,22.0
2024-08-10,6,8,69,79.13160149303084,24.0
2023-06-21,10,36,65,27.14579677426653,22.0
2024-11-07,7,14,67,51.0,23.0
2024-11-15,7,11,76,32.0,34.0
2024-01-18,5,47,48,19.16092407198665,21.0
2024-07-02,5,35,70,4.766235015374019,11.0
2023-01-14,5,18,95,9.599880753010183,16.0
2023-03-13,2,6,71,70.0,11.0
2024-10-23,7,28,60,21.0,26.0
2024-11-06,3,46,14,72.0,10.0
2024-04-02,7,41,64,5.0,26.0
2024-07-29,8,8,1,16.502507471632462,19.0
2024-07-18,9,17,69,112.41854031587366,13.0
2024-04-20,10,1,18,56.0,13.0
2024-11-09,6,19,56,20.0,16.0
2024-05-21,10,47,39,21.0,21.0
2024-03-05,4,49,25,67.0,11.0
2024-05-05,6,43,44,11.0,30.0
2024-11-30,1,14,15,17.0,18.0
2024-10-31,3,10,39,70.0,22.0
2023-05-15,9,12,66,76.0,18.0
2023-12-04,3,27,32,27.14294046155162,21.0
2023-12-03,6,21,78,90.28240377291011,21.0
